Seed,Combined_Diff,Diff_CER_Mean,Diff_CER_Std,Diff_Q_Length_Mean,Diff_Q_Length_Std,Diff_Percent_Highlighted,Diff_ECE,X_CER_Mean,X_CER_Std,X_Q_Length_Mean,X_Q_Length_Std,X_Percent_Highlighted,X_ECE,Y_CER_Mean,Y_CER_Std,Y_Q_Length_Mean,Y_Q_Length_Std,Y_Percent_Highlighted,Y_ECE,Diff_CER_Mean_norm,Diff_CER_Std_norm,Diff_Q_Length_Mean_norm,Diff_Q_Length_Std_norm,Diff_Percent_Highlighted_norm,Diff_ECE_norm
49,3.531350330223994,-0.07638799976557493,-0.10219316162271427,-1.663636363636364,1.0317804416174639,-8.843564046351396,-0.06913426710472012,0.01674292590469122,0.036198763838269137,41.7,3.3778691508109073,7.661290322580645,0.0202503084134655,0.09313092567026615,0.13839192546098342,43.36363636363637,2.3460887091934435,16.50485436893204,0.08938457551818563,0.7147235835828509,0.6623242482752825,0.513043478260869,0.5641000695101884,0.45284923641960273,0.6243097141752004
50,3.848565057972051,0.07182260218330405,0.11228221073876415,2.154545454545456,1.3026473887910326,6.979839751873868,0.07085281899590759,0.0943770507350564,0.14645150671484464,43.7,3.407345007480165,16.22641509433962,0.09515661947867453,0.02255444855175235,0.03416929597608048,41.54545454545455,2.104697618689132,9.246575342465754,0.02430380048276694,0.6714137102331483,0.7985563318241846,0.6695652173913039,0.7130271337396891,0.35503273607439007,0.6409699287093356
51,3.084152068248917,0.07429858117618343,0.10755029627820475,0.4363636363636303,-0.8429605980202552,6.7801418439716326,0.07983165215850005,0.09567399211227894,0.14493310856037986,42.8,2.5219040425836985,16.0,0.09630399728721045,0.021375410936095497,0.03738281228217511,42.36363636363637,3.3648646406039537,9.219858156028367,0.016472345128710406,0.6949022092446169,0.7346614534543607,0.12173913043478048,0.4602838406619099,0.3445517059482397,0.7280137285050089
52,2.5210455210705875,-0.042342896657911216,-0.09718820893859394,-0.8999999999999986,-1.0258393733144544,-5.383713355048862,-0.049388763509892124,0.03457607515156269,0.04557180669527404,42.1,2.3853720883753127,9.6,0.029022119194269218,0.07691897180947391,0.14276001563386798,43.0,3.411211461689767,14.983713355048861,0.07841088270416134,0.39175300386894657,0.5947425441544545,0.2695652173913035,0.5608335732839538,0.27126095786198834,0.432890224509941
53,1.7512408791720078,0.015927551754496318,0.0650817756078115,2.154545454545456,-0.08146794641203892,7.680699582108032,0.040413697939596344,0.0650986909866333,0.138932402941121,43.7,2.758622844826744,16.483516483516482,0.07882494470919044,0.049171139232136986,0.0738506273333095,41.54545454545455,2.840090791238783,8.80281690140845,0.03841124676959409,0.14116250837774083,0.16121047808310685,0.6695652173913039,0.041602764141784626,0.39181696216898226,0.3458829490090893
54,2.988559741425831,0.08267772187563506,0.10874028827180748,0.6272727272727252,-0.2626179221771596,9.562122853164166,0.07168789827717406,0.10006306581199169,0.1433141908524361,42.9,2.844292530665579,17.391304347826086,0.09306921176892473,0.017385343936356632,0.034573902580628625,42.27272727272727,3.1069104528427385,7.829181494661921,0.02138131349175066,0.7743913481274736,0.7507298744552175,0.182608695652173,0.14120197459346562,0.4905623831457181,0.6490654654517831
55,0.7426091205633518,0.00389282589947635,-0.06233329673175854,-0.8999999999999986,0.4130789160226884,1.138160794379198,-0.009849982893621843,0.05879478696733713,0.07288918546562588,42.1,3.176476034853718,13.178294573643413,0.05114102483757077,0.05490196106786078,0.13522248219738442,43.0,2.76339711883103,12.040133779264215,0.06099100773119261,0.02699447740418326,0.12409786225896667,0.2695652173913035,0.22392788238061603,0.048435567461214135,0.04958811366706816
56,3.980578942472192,0.08971173719248987,0.11871743721411789,-2.0454545454545467,0.43496832208884584,12.987482255774939,0.0782748976263446,0.10374755002558231,0.14335592339187797,41.5,3.0413812651491097,19.25925925925926,0.09794802665710442,0.01403581283309243,0.024638486177760082,43.54545454545455,2.606412943060264,6.2717770034843205,0.019673129030759826,0.8411198875422858,0.8854509738030653,0.6347826086956517,0.23596303475773983,0.6703404062045865,0.7129220314688628
57,2.1939038189942925,0.030724300782788892,0.06367137558397387,1.009090909090908,1.6349424197089917,4.625402965828497,0.039669418364424995,0.07284936904907227,0.13758672981235748,43.1,3.7,14.909090909090908,0.07985997233750677,0.04212506826628338,0.0739153542283836,42.09090909090909,2.0650575802910085,10.28368794326241,0.04019055397308178,0.2815326108396437,0.14216589502332586,0.3043478260869557,0.8957283600393735,0.23146147213937174,0.33866765486562195
58,3.915327962015416,0.10645967075093225,0.1190145720156501,0.054545454545454675,-0.052843882735069236,19.268575851393187,0.10788786477791391,0.11252027712762355,0.13817989216773502,42.6,2.973213749463701,22.426470588235293,0.11435111640518861,0.0060606063766912984,0.01916532015208492,42.54545454545455,3.0260576321987704,3.1578947368421053,0.0064632516272747,1.0,0.8894631748184443,0.0,0.02586478719697208,1.0,1.0
59,2.1796279266417287,-0.03563635279847817,-0.0622292797890525,-1.8545454545454518,-1.2870791953557195,-4.08511077828849,-0.03024647320685067,0.03808902669698,0.07146584300339019,41.6,2.1071307505705477,10.44776119402985,0.043311124277669366,0.07372537949545817,0.1336951227924427,43.45454545454545,3.394209945926267,14.53287197231834,0.07355759748452004,0.32813103887421474,0.1226933250556848,0.5739130434782592,0.7044674871387604,0.20310454665118488,0.24731848544362442
60,1.826829498307174,0.04769399780780077,0.06617680892257564,0.4363636363636303,0.76721971594757,6.148291424887169,0.04151378207758672,0.08173825796693564,0.13689843380049097,42.8,3.370459909270543,15.602836879432624,0.07948086136842472,0.034044260159134865,0.07072162487791532,42.36363636363637,2.603240193322973,9.454545454545455,0.037967079290838,0.4425164935556185,0.17599667530643712,0.12173913043478048,0.4186402686907243,0.31138939920596237,0.3565475311136512
61,1.511739782340907,0.018194349330257285,0.06632434443877842,1.009090909090908,0.43108169475526426,7.053663570691434,0.03299907003215165,0.06628606114536524,0.1392966365988638,43.1,3.1764760348537187,16.176470588235293,0.07354872201690243,0.048091711815107956,0.07297229216008537,42.09090909090909,2.7453943400984544,9.12280701754386,0.04054965198475079,0.16266659737469238,0.17798884231232406,0.3043478260869557,0.23382610367558188,0.358907336851045,0.2740030760403079
62,1.6733314983105418,-0.040995537066324195,-0.0576033121461314,1.2000000000000028,0.03646877360547096,-9.402239983445849,-0.04288920581005301,0.03528183493763208,0.07406099732192528,43.2,2.9597297173897483,7.604562737642586,0.03602016867385083,0.07627737200395628,0.13166430946805668,42.0,2.9232609437842774,17.006802721088434,0.07890937448390384,0.3789712094651577,0.0602290429240416,0.3652173913043482,0.016861485190005264,0.4821710224560837,0.36988134697090513
63,3.265337958948659,-0.07039171140640973,-0.11154108629839794,1.2000000000000028,-0.4864600281164493,-9.950036243139692,-0.07472790583354698,0.019883838854730128,0.029734822550013907,43.2,2.6758176320519302,7.2796934865900385,0.016973287817016583,0.09027555026113987,0.14127590884841185,42.0,3.1622776601683795,17.22972972972973,0.09170119365056356,0.65783949304663,0.7885489539713515,0.3652173913043482,0.26427401433970255,0.5109217948660503,0.6785363114205767
64,1.297968708407562,0.017891319045288998,0.06642329841250273,0.6272727272727252,0.31348949281283467,6.260015507883175,0.034630422028266765,0.06612733099609613,0.13934584435562197,42.9,3.144837038703278,15.849056603773585,0.0785763706646713,0.04823601195080714,0.07292254594311924,42.27272727272727,2.831347545890443,9.58904109589041,0.04394594863640453,0.15979188536405242,0.17932501441941198,0.182608695652173,0.16917199362520832,0.31725317360399424,0.2898179457427222
65,3.1462862442123036,0.07005615683103149,0.1094385688650901,0.8181818181818201,-0.8625817012360311,8.035069623517279,0.06729768739788577,0.09345176983624696,0.1462070542747766,43.0,2.4899799195977463,16.60649819494585,0.0921540815062291,0.023395613005215473,0.0367684854096865,42.18181818181818,3.3525616208337774,8.571428571428571,0.02485639410834333,0.6546562377222784,0.7601587333130183,0.2434782608695655,0.47107184314564243,0.41041587048420497,0.6065052986775938
66,2.4954513635835083,-0.061906863427297634,-0.10281582219525671,0.054545454545454675,-0.5018763275722127,-7.50458620778751,-0.06580636208943488,0.02432828303426504,0.03844196656147851,42.6,2.727636339397171,8.646616541353383,0.02325304655823856,0.08623514646156268,0.14125778875673523,42.54545454545455,3.229512666969384,16.151202749140893,0.08905940864767345,0.57734755674871,0.670732012591373,0.0,0.2727501471539381,0.38257375275701866,0.5920478943324684
67,1.8156476342872534,-0.007161850651556792,-0.05938872346177072,-0.8999999999999986,-1.6708671457618307,-4.982578397212542,-0.0292904833769852,0.05300424210727215,0.07481173620026742,42.1,1.9723082923316018,10.0,0.04605327913394333,0.06016609275882894,0.13420045966203814,43.0,3.6431754380934325,14.982578397212542,0.07534376251092853,0.058006244821649455,0.08433739057143239,0.2695652173913035,0.9154803602008035,0.25020761973792155,0.23805080156414316
68,2.4426351172824727,0.06570802485062317,0.10120663623660131,0.2454545454545496,-0.05789321626760424,8.216634429400386,0.07392664980001953,0.09117417689412832,0.14509878947073102,42.7,2.968164415931166,16.727272727272727,0.09278086097735279,0.02546615204350515,0.0438921532341297,42.45454545454545,3.0260576321987704,8.51063829787234,0.018854211177333248,0.6134074654114987,0.6490032298841386,0.06086956521739251,0.028640993106045773,0.4199451951541515,0.6707686685092453
69,2.988745219552991,-0.07069474169137803,-0.11148944439165008,1.3909090909090907,0.02803153874319042,-10.075101998388815,-0.06501581502441288,0.019725108705461025,0.02971767454167458,43.3,2.9342801502242417,7.086614173228346,0.022112447585238768,0.09041985039683906,0.14120711893332466,41.90909090909091,2.9062486114810513,17.16171617161716,0.08712826260965165,0.66071420505727,0.7878516350789786,0.4260869565217385,0.012222555887756129,0.5174857992779419,0.5843840677293061
70,2.7084767492902793,-0.08322469314390962,-0.11297711144503336,0.2454545454545496,0.0058012851818030065,-7.903900626283098,-0.07246055658141218,0.013161800801753998,0.025675731184886034,42.7,3.0016662039607267,8.267716535433072,0.020543120801448857,0.09638649394566362,0.1386528426299194,42.45454545454545,2.9958649187789237,16.17161716171617,0.09300367738286104,0.7795802185222213,0.8079395521837781,0.06086956521739251,0.0,0.4035315409182617,0.6565558724486259
71,1.9935964392801684,0.055575020492754194,0.11154531426945372,-0.32727272727272805,0.019081689282766767,0.7737094061327454,0.06292802486014842,0.08586641270667314,0.14919021783240766,42.4,3.006659275674582,12.977099236641221,0.09245499802960282,0.030291392213918945,0.03764490356295395,42.72727272727273,2.987577586391815,12.203389830508476,0.029526973169454393,0.5172802108881376,0.7886060441192423,0.08695652173913053,0.007301782720911289,0.02930754544108147,0.5641443343716656
72,1.4886298895943249,-0.036555790782652114,-0.059403911366699994,-0.518181818181823,-0.9548324101546921,-2.7485957977948843,-0.03203498195338765,0.03760741632431745,0.07327758679265424,42.3,2.4515301344262523,11.067193675889328,0.03942424255143474,0.07416320710696957,0.13268149815935423,42.81818181818182,3.4063625445809445,13.815789473684212,0.0714592245048224,0.33685333346737745,0.0845424723298278,0.14782608695652305,0.521792787120925,0.1329583246814358,0.2646568850382357
73,3.070547190481044,0.07823797559196298,0.11056878556151797,1.9636363636363683,0.26723628289329815,3.7342523750516303,0.06928045273520039,0.09773748442530632,0.14472344416070082,43.6,2.973213749463701,14.49814126394052,0.09449041476581088,0.019499508833343334,0.03415465859918285,41.63636363636363,2.705977466570403,10.76388888888889,0.025209962030610485,0.7322734721296933,0.7754200105300342,0.6086956521739137,0.1437412246207738,0.1846899446507532,0.6257268863758759
74,1.686036008503922,-0.017819648405367684,-0.05523008339135865,-1.663636363636364,1.1003309092166145,-2.3826199740596614,-0.03260229508348714,0.047421586140990256,0.07723753217878951,41.7,3.407345007480164,11.284046692607005,0.03935742619549218,0.06524123454635794,0.13246761557014816,43.36363636363637,2.3070140982635494,13.666666666666666,0.07195972127897932,0.15911197824053303,0.028183416593753476,0.513043478260869,0.6017902343591287,0.1137502935392697,0.270156607510368
75,2.966631730771123,0.061965952373363754,0.09895131730641375,0.4363636363636303,-0.2556545865144395,14.054318949730469,0.08568196605605441,0.08921404369175434,0.14516739230258255,42.8,2.8565713714171403,19.708029197080293,0.0992086171878106,0.027248091318390587,0.046216074996168796,42.36363636363637,3.11222595793158,5.6537102473498235,0.013526651131756186,0.5779081070018641,0.6185497358637797,0.12173913043478048,0.1373734191040837,0.7263327180244208,0.7847286203421945
76,1.9081217870859948,0.04055427414449779,0.0624290467196892,-1.663636363636364,-0.36810216062533785,8.213613267648498,0.03319647969393523,0.07799840271472931,0.13628303871475683,41.7,2.6851443164195103,16.607773851590103,0.07164654910782747,0.03744412857023152,0.07385399199506763,43.36363636363637,3.053246477044848,8.394160583941606,0.03845006941389224,0.37478514660560824,0.12539077105597363,0.513043478260869,0.19919892888595578,0.4197866312128957,0.2759168310646924
77,2.69972607305255,0.0847471975128759,0.11182805014283723,0.054545454545454675,-0.37271424847548085,5.969148222669348,0.06761246137750668,0.10114707686007023,0.1434346033123887,42.6,2.8000000000000003,15.492957746478872,0.0933583521277365,0.016399879347194325,0.03160655316955146,42.54545454545455,3.172714248475481,9.523809523809524,0.02574589075022981,0.7940235326489834,0.7924238169025841,0.0,0.20173472998925618,0.30198717101507305,0.609556822496653
78,3.0017923043055266,-0.07493716603652997,-0.10977978536432126,-0.13636363636363313,-0.17598889430721343,-12.541663436942875,-0.08410749974594049,0.017502886429429054,0.030273525427421375,42.5,2.9068883707497264,6.015037593984962,0.015478502144105797,0.09244005246595903,0.14005331079174263,42.63636363636363,3.08287726505694,18.556701030927837,0.0995860018900463,0.7009601765796084,0.7647661679777554,0.026086956521738026,0.09357192252417569,0.6469418612720518,0.7694652194301969
79,0.6074171664465597,-0.01110124506733634,-0.0605129575209563,1.009090909090908,0.04424768110174915,1.8736156351791546,-0.004734817878888561,0.05094074979424477,0.07397913987887166,43.1,2.981610303175115,13.600000000000001,0.05664785852034892,0.06204199486158111,0.13449209739982795,42.09090909090909,2.937362622073366,11.726384364820847,0.06138267639923748,0.09537750770672604,0.09951788444333212,0.3043478260869557,0.021138455371941926,0.08703549283760392,0.0
80,1.2149924288691438,0.024215078861875974,0.06426355481233757,0.6272727272727252,-0.3918051089601735,2.651808285611102,0.03798408049197499,0.06943977661430836,0.13823360945104765,42.9,2.77308492477241,13.91941391941392,0.07475991292144864,0.04522469775243239,0.07397005463871008,42.27272727272727,3.1648900337325836,11.267605633802818,0.036775832429473646,0.21978255032035382,0.15016207079632615,0.182608695652173,0.21223119637346363,0.12787848763311785,0.32232942809370946
81,3.5712977216012494,-0.08239686875180764,-0.11918148535630073,-1.2818181818181813,-0.8300905818252153,-7.680886226307905,-0.0740036257486004,0.013595423102378846,0.020488150533620398,41.9,2.467792535850613,8.582089552238806,0.018252307823462093,0.09599229185418649,0.13966963588992112,43.18181818181818,3.2978831176758283,16.26297577854671,0.09225593357206248,0.7717270208693022,0.891716999922018,0.39130434782608625,0.45320769590333504,0.39182675808273165,0.6715148989977757
82,1.3233053569706175,-0.016794502074745574,-0.058028824281134164,-1.0909090909090935,0.6115751060837615,-5.0967406830281785,-0.024152893465877415,0.0479585675522685,0.07544032904454258,42.0,3.255764119219941,9.803921568627452,0.04370229669979636,0.06475306962701408,0.13346915332567674,43.09090909090909,2.6441890131361796,14.90066225165563,0.06785519016567378,0.14938687611217216,0.06597471866215954,0.330434782608696,0.33306432429426874,0.2561993618121032,0.18824529348121782
83,3.1212126722274727,-0.08694232338192788,-0.11779724260391652,-0.13636363636363313,0.3329941269517933,-11.27255683149754,-0.07147720194297197,0.01121447067707777,0.020546195378669946,42.5,3.170173496829472,6.374501992031872,0.01908841172689229,0.09815679405900565,0.13834343798258647,42.63636363636363,2.8371793698776786,17.647058823529413,0.09056561366986425,0.8148477044022806,0.8730256175998948,0.026086956521738026,0.1798959595113977,0.5803335291933759,0.6470229049987861
84,1.4102593379649957,0.017496675523844638,0.0694847669802482,0.6272727272727252,1.2904263158989728,-2.0190820010314585,0.009888410434211327,0.06592061296105385,0.14046870194932448,42.9,3.5902646142032486,11.552346570397113,0.06585338399204871,0.048423937437209214,0.07098393496907628,42.27272727272727,2.2998382983042758,13.571428571428571,0.05596497355783738,0.1560480797865469,0.22066391929598303,0.182608695652173,0.7063077885905634,0.09467021159282497,0.04996064304690412
85,2.359422529810808,0.029896476390686905,0.06636973408556385,1.3909090909090907,1.569498788786241,7.854361671952763,0.02746732748228802,0.07241574674844742,0.13863973003715027,43.3,3.6345563690772495,16.48745519713262,0.06837913715263277,0.042519270357760514,0.07226999595158642,41.90909090909091,2.0650575802910085,8.633093525179856,0.04091180967034475,0.27367941318672473,0.17860173715325514,0.4260869565217385,0.859746384654245,0.4009315173215777,0.22037652097326704
86,2.1530491085819197,-0.016794502074745574,-0.058028824281134164,-2.6181818181818173,-1.068985126251588,-5.888664805047059,-0.029282906900140925,0.0479585675522685,0.07544032904454258,41.2,2.08806130178211,9.469696969696969,0.043137976151751654,0.06475306962701408,0.13346915332567674,43.81818181818182,3.157046428033698,15.358361774744028,0.07242088305189258,0.14938687611217216,0.06597471866215954,0.8173913043478247,0.5845558117702214,0.29776304501587764,0.23797735267366404
87,2.8188770760462285,0.08454987557435577,0.11186580234983401,0.4363636363636303,-0.1915108060967472,5.376901350055713,0.08096937341472077,0.10104371774941683,0.1434910558838961,42.8,2.8913664589601926,15.444015444015443,0.10395426024873575,0.016493842175061054,0.0316252535340621,42.36363636363637,3.08287726505694,10.06711409395973,0.02298488683401497,0.7921516281735412,0.7929335836564756,0.12173913043478048,0.10210612272160055,0.27090343368808645,0.7390431773717439
88,2.5070493991581797,-0.05911527174440297,-0.10421873779037166,-1.2818181818181813,0.09533614565010673,-5.888664805047059,-0.05922167708311631,0.02579054534435272,0.037771122268589426,41.9,2.981610303175115,9.469696969696969,0.02531994163520688,0.08490581708875569,0.14198986005896108,43.18181818181818,2.8862741575250084,15.358361774744028,0.08454161871832319,0.5508649821094794,0.6896755336672805,0.39130434782608625,0.04922772621348319,0.29776304501587764,0.5282137643259723
89,0.45974145332489613,0.0076348973099481035,-0.05726809823049686,0.6272727272727252,-0.19827505927890732,0.8817373103087398,-0.006605366720718132,0.06075491961091757,0.07620520710778128,42.9,2.879236009777594,13.061224489795919,0.05341742216272562,0.05312002230096947,0.13347330533827814,42.27272727272727,3.0775110690565013,12.179487179487179,0.06002278888344375,0.06249382569368317,0.055702660939357676,0.182608695652173,0.10582521941699265,0.03497732801430594,0.018133723608383737
90,2.722861230097342,-0.04473984375257384,-0.10619052580101193,-0.8999999999999986,-1.4485683300216698,-1.2985336637753004,-0.05346372290728535,0.03332053143531084,0.03818272007128606,42.1,2.118962010041709,11.895910780669144,0.03060614107658508,0.07806037518788468,0.144373245872298,43.0,3.567530340063379,13.194444444444445,0.08406986398387042,0.4144917628105367,0.7163005194232663,0.2695652173913035,0.7932568465704648,0.05685264550281593,0.47239423839895517
91,2.4795553408073983,-0.05766443908214569,-0.10470921604538108,1.9636363636363683,0.33448864718384197,-0.21530479896238752,-0.051849145547718065,0.026550505310297012,0.037604568003341804,43.6,3.006659275674582,12.45136186770428,0.03389889665460781,0.0842149443924427,0.14231378404872289,41.63636363636363,2.67217062849074,12.666666666666668,0.08574804220232587,0.5371015852263717,0.6962984446915778,0.6086956521739137,0.18071767110416717,0.0,0.456741987611368
92,1.3024206082029453,-0.00104727331887592,-0.053142881413196105,-1.663636363636364,-0.7754224745371743,-2.74024024024024,-0.028842413487520785,0.05620711594820023,0.07896637232235358,41.7,2.4515301344262523,11.11111111111111,0.042875975726610074,0.05725438926707615,0.1321092537355497,43.36363636363637,3.2269526089634266,13.85135135135135,0.07171838921413086,0.0,0.0,0.513043478260869,0.42315027911495773,0.1325197880369063,0.23370706279021222
93,0.8279101112046278,-0.01564669969745657,-0.05847793587617499,1.2000000000000028,0.16616142234753406,1.1478827361563528,-0.016601651195470232,0.04855979736894369,0.07518729854030644,43.2,3.026549190084311,13.200000000000001,0.0523780244092147,0.06420649706640026,0.13366523441648143,42.0,2.860387767736777,12.052117263843648,0.06897967560468493,0.1384981912397043,0.07203905709828136,0.3652173913043482,0.08816861819699641,0.04894581799774416,0.1150410353675534
94,2.249338513769006,0.055772342431274324,0.11148280830056245,0.4363636363636303,-0.06359558230404971,4.989291151652775,0.06026716351343018,0.08596977181732654,0.1491464408931397,42.8,2.9597297173897488,15.129151291512915,0.08915260856635729,0.03019742938605222,0.03766363259257724,42.36363636363637,3.0233252996937985,10.13986013986014,0.02888544505292711,0.5191521153635795,0.7877620281690421,0.12173913043478048,0.03177624693391742,0.2505599348034954,0.538349058064191
95,3.355123614981371,-0.05487284811044281,-0.09555427130963606,-3.190909090909095,-1.0776850019466258,-3.932247557003258,-0.05501205687587328,0.028012767247855664,0.04525301634246973,40.9,1.9209372712298545,10.4,0.028797482699155774,0.08288561535829847,0.1408072876521058,44.09090909090909,2.9986222731764802,14.332247557003258,0.08380953957502905,0.5106190173338978,0.5726795404936065,1.0,0.5893391452848615,0.19508160818226883,0.48740430368673643
96,2.825857484865291,-0.07194825348190287,-0.10382228594295723,-0.13636363636363313,1.1061080084256103,-4.726490632530902,-0.06674104117218521,0.01906850729137659,0.03579317517081229,42.5,3.52845575287547,10.038610038610038,0.02576777901515421,0.09101676077327946,0.13961546111376952,42.63636363636363,2.42234774444986,14.76510067114094,0.09250882018733943,0.6726057075850709,0.6843222579939408,0.026086956521738026,0.6049665777038448,0.23676700033052756,0.6011089847301692
97,3.0733105763139315,0.07521801916035739,0.10356644826656358,-0.8999999999999986,-0.10135298891094324,10.019869429463522,0.09263465778497977,0.09615560248494148,0.14383127968768178,42.1,2.9137604568666933,17.712177121771216,0.10210456062550743,0.020937583324584095,0.0402648314211182,43.0,3.0151134457776365,7.6923076923076925,0.009469902840527658,0.7036245038377797,0.6808676906403167,0.2695652173913035,0.05253588474709432,0.5145869495857656,0.8521303301116715
98,3.1221553210097497,0.08080780309709636,0.10845966376176988,-0.8999999999999986,-0.23053192847765125,9.650254055866501,0.08006220160947689,0.09908358454704284,0.14369511971594948,42.1,2.8442925306655784,17.314487632508836,0.09862160082265135,0.01827578144994649,0.03523545595417959,43.0,3.0748244591432297,7.664233576642336,0.018559399213174475,0.7566522697639066,0.7469406113385879,0.2695652173913035,0.12356057207309078,0.49518789875717484,0.7302487516856864
99,1.8413856348151285,-0.034382842074741016,-0.09780523662576499,-0.518181818181823,0.725914699128285,-0.847435631229235,-0.0403369194315967,0.038745627552270887,0.04588048907212775,42.3,3.348133808556641,12.109375,0.03847049661283575,0.0731284696270119,0.14368572569789273,42.81818181818182,2.622219109428356,12.956810631229235,0.07880741604443245,0.3162395464665489,0.6030742478129241,0.14782608695652305,0.3959300969365291,0.033177024067276926,0.34513863257532656
100,1.7586859861534427,0.027735387161374095,0.06505457600863541,1.9636363636363683,0.40180626188742163,2.843951268720417,0.04396144637780293,0.07128374762833119,0.13830728754432364,43.6,3.0397368307141326,14.068441064638785,0.08205214814235104,0.04354836046695709,0.07325271153568823,41.63636363636363,2.637930568826711,11.224489795918368,0.03809070176454811,0.2531781317249712,0.16084320283002487,0.6086956521739137,0.21772999332860088,0.13796300186590107,0.38027600423003116
